,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
18210,33838,39.0,4.6,Windy,High,2,Drinks,motorcycle,2.0,No,Metropolitian,34,20002.513443211963
18211,34371,22.0,4.7,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.513443211963
18212,37608,39.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.513443211963
18213,6587,23.0,4.6,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,21,20002.513443211963
18214,44553,39.0,4.9,Cloudy,Low,0,Drinks,motorcycle,2.0,Yes,Metropolitian,42,20002.513443211963
18215,25803,29.0,4.7,Sunny,High,2,Buffet,scooter,1.0,No,,16,20002.513443211963
18216,28492,33.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.513443211963
18217,37533,39.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,2.0,Yes,Urban,51,20002.513443211963
18218,22969,35.0,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.513443211963
18219,39728,23.0,5.0,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,29,20002.513443211963
18220,31262,22.0,4.9,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,26,20002.513443211963
18221,34089,31.0,4.8,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,25,20002.513443211963
18222,19147,24.0,4.5,Sunny,Medium,2,Buffet,scooter,0.0,,,12,20002.513443211963
18223,24302,32.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,26,20002.513443211963
18224,45196,27.0,4.1,Fog,Jam,1,Snack,scooter,2.0,No,,33,20002.513443211963
18225,17928,26.0,4.6,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.513443211963
18226,23445,25.0,4.8,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,14,20002.513443211963
18227,4451,30.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.513443211963
18228,40013,36.0,4.5,Sunny,High,2,Drinks,scooter,1.0,No,Urban,15,20002.513443211963
18229,32440,22.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,29,20002.513443211963
18230,18872,37.0,4.8,Sandstorms,Low,2,Drinks,scooter,0.0,No,,22,20002.513443211963
18231,22008,24.0,4.6,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,25,20002.513443211963
18232,21558,33.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.513443211963
18233,5586,31.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.513443211963
18234,13161,23.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,20002.513443211963
18235,3673,22.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.513443211963
18236,35064,37.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,20002.513443211963
18237,5432,25.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,20002.513443211963
18238,27263,37.0,4.7,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.513443211963
18239,6072,,,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,43,20002.513443211963
18240,42664,30.0,5.0,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,15,20002.513443211963
18241,13430,33.0,4.7,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.513443211963
18242,17394,37.0,5.0,Sandstorms,High,1,Drinks,scooter,0.0,No,Metropolitian,26,20002.513443211963
18243,5135,22.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,21,20002.513443211963
18244,22956,24.0,4.8,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,28,20002.513443211963
18245,1866,31.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,20002.513443211963
18246,34574,38.0,4.5,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,18,20002.513443211963
18247,18641,34.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.513443211963
18248,7910,27.0,4.3,Fog,Jam,2,Meal,motorcycle,1.0,No,Urban,33,20002.513443211963
18249,30368,23.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.513443211963
18250,41832,34.0,4.6,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,20002.513443211963
18251,9792,,,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,44,20002.513443211963
18252,17157,,,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,41,20002.513443211963
18253,26620,37.0,4.3,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,43,20002.513443211963
18254,34389,37.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.513443211963
18255,44301,31.0,3.9,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,38,20002.513443211963
18256,19634,37.0,4.5,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,22,20002.513443211963
18257,12383,31.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,48,20002.513443211963
18258,43252,25.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,,16,20002.513443211963
18259,20742,29.0,4.6,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,38,20002.513443211963
18260,4205,,,,,3,Snack,scooter,1.0,No,Metropolitian,39,20002.513443211963
18261,23741,23.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.513443211963
18262,24886,29.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,38,20002.513443211963
18263,39834,20.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20,20002.513443211963
18264,33189,15.0,1.0,,,3,Buffet,scooter,0.0,No,Metropolitian,33,20002.513443211963
18265,35790,34.0,4.3,Sandstorms,High,0,Snack,motorcycle,1.0,No,,33,20002.513443211963
18266,30741,26.0,4.6,Fog,High,1,Buffet,scooter,0.0,No,Metropolitian,23,20002.513443211963
18267,9776,36.0,4.7,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,33,20002.513443211963
18268,40239,35.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,20002.513443211963
18269,10350,30.0,4.5,Cloudy,High,0,Meal,motorcycle,1.0,No,Urban,29,20002.51217861006
18270,40414,32.0,4.7,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,29,20002.51217861006
18271,8786,21.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16,20002.51217861006
18272,16357,29.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.51217798864
18273,7211,37.0,4.6,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,29,20002.51217798864
18274,12567,29.0,4.6,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,11,20002.512177791887
18275,36221,37.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.512177791887
18276,5499,29.0,4.5,Sandstorms,Medium,1,Meal,motorcycle,,No,Metropolitian,20,20002.512177791887
18277,24797,22.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.51217758124
18278,6291,24.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.51217758124
18279,37635,25.0,4.9,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,20002.51217758124
18280,27156,25.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,20002.5121775514
18281,35908,24.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.5121775514
18282,31100,25.0,4.6,Stormy,High,1,Meal,motorcycle,1.0,No,Urban,10,20002.512177275905
18283,2853,33.0,4.7,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,29,20002.512177231074
18284,16314,21.0,4.7,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,48,20002.512177231074
18285,19963,38.0,4.6,Sunny,High,1,Snack,motorcycle,1.0,No,Urban,22,20002.512177231074
18286,4944,26.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20002.512177231074
18287,10585,35.0,4.7,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.512177097975
18288,14795,26.0,4.6,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,11,20002.512177097975
18289,7402,32.0,4.8,Stormy,Jam,2,Drinks,scooter,0.0,No,Urban,28,20002.512177087738
18290,7930,32.0,4.1,Sandstorms,High,1,Meal,motorcycle,1.0,No,Urban,32,20002.512177087006
18291,27152,,,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.512177087006
18292,4261,34.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,16,20002.512177087006
18293,31660,38.0,4.8,Cloudy,Low,1,Meal,motorcycle,0.0,No,,15,20002.512177075816
18294,3711,28.0,4.7,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,20002.512177075816
18295,9626,31.0,4.4,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,34,20002.512177068285
18296,20191,22.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,,12,20002.512177059656
18297,30997,29.0,4.7,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.512177059656
18298,2362,37.0,4.5,Fog,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38,20002.512176863973
18299,7526,37.0,4.7,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.512176863973
18300,23002,30.0,4.5,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.512176647237
18301,17995,21.0,4.0,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,38,20002.512176551812
18302,20345,29.0,4.8,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,20002.512176551812
18303,34316,36.0,4.0,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,33,20002.512176551812
18304,23965,27.0,4.6,Sandstorms,Jam,2,Meal,scooter,0.0,No,,28,20002.512176551812
18305,19797,34.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,39,20002.51217654443
18306,35634,30.0,4.8,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,29,20002.51217654443
18307,17664,24.0,4.2,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,20002.51217654443
18308,12525,22.0,4.8,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,20002.512175679825
18309,32379,34.0,4.5,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.512175679825
18310,10760,34.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.51213917207
18311,29426,38.0,5.0,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,20002.512138746355
18312,10423,25.0,4.7,Sunny,Low,2,Snack,electric_scooter,1.0,No,,18,20002.512138746355
18313,41956,24.0,4.9,Cloudy,Jam,1,Drinks,motorcycle,0.0,No,Urban,28,20002.51213848313
18314,13556,30.0,4.9,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,24,20002.51213848313
18315,20043,21.0,4.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,24,20002.51213838142
18316,25405,37.0,4.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,20002.51213838142
18317,7959,34.0,4.1,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.51213826857
18318,10685,24.0,4.7,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.51213826857
18319,26459,25.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.51213826857
18320,29171,23.0,4.8,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,20002.51213734733
18321,31736,26.0,4.6,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,19,20002.51213734733
18322,13651,34.0,4.9,Fog,High,0,Meal,motorcycle,,No,Metropolitian,29,20002.51213689346
18323,33924,37.0,4.8,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,16,20002.51213689346
18324,4651,,,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.51213689346
18325,44264,34.0,4.4,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,20002.51213689346
18326,30996,29.0,4.6,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,20,20002.51213649817
18327,43519,29.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.51213649817
18328,25444,27.0,4.5,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,21,20002.51213631556
18329,29572,34.0,,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.51213631556
18330,24855,37.0,3.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,20002.51213631556
18331,9693,35.0,4.5,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.512135985588
18332,33624,28.0,4.3,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.512135985588
18333,23504,20.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,12,20002.512135970683
18334,5189,26.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.512135970683
18335,7832,26.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,13,20002.512135970683
18336,33885,32.0,4.9,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,24,20002.512135970683
18337,29108,27.0,4.8,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25,20002.512135360164
18338,22856,24.0,5.0,Sunny,Jam,1,Meal,motorcycle,0.0,No,,11,20002.512135360164
18339,23500,24.0,4.9,Cloudy,Jam,2,Snack,scooter,1.0,No,Urban,42,20002.511917169395
18340,35737,25.0,5.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.511917169395
18341,28239,34.0,4.3,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,51,20002.511916778152
18342,8609,34.0,4.6,Windy,High,1,Snack,scooter,1.0,No,Urban,34,20002.511916778152
18343,7999,31.0,4.6,Stormy,Medium,2,Snack,scooter,0.0,No,Urban,27,20002.511916778152
18344,41797,,,,,3,Buffet,scooter,1.0,No,Urban,19,20002.511914699036
18345,11271,24.0,2.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,43,20002.511914699036
18346,44720,37.0,4.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,33,20002.511914699036
18347,16128,25.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.51191457732
18348,21021,27.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.51191457732
18349,41966,37.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.51191457732
18350,28280,31.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.51191457732
18351,27254,36.0,4.9,Windy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,52,20002.51191457732
18352,35786,36.0,3.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,32,20002.51191457732
18353,25819,39.0,4.6,Fog,Low,2,Snack,scooter,0.0,No,,17,20002.511914479346
18354,18780,29.0,3.1,Sunny,Low,1,Buffet,motorcycle,,No,Urban,38,20002.511914479346
18355,39215,31.0,4.9,Fog,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,45,20002.511914479346
18356,30113,29.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.51191446883
18357,26561,23.0,4.4,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,20002.51191446883
18358,38598,22.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,13,20002.511914466606
18359,41616,28.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,35,20002.511914466606
18360,24112,38.0,4.8,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,30,20002.511914417584
18361,32177,28.0,4.9,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,20002.511914417584
18362,7188,33.0,4.9,Windy,High,0,Snack,motorcycle,0.0,No,Urban,30,20002.511914417584
18363,21542,20.0,4.6,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,10,20002.511914417584
18364,3187,29.0,4.8,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.51191441071
18365,10942,21.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,22,20002.511914340786
18366,2742,32.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,20002.511914340786
18367,26142,21.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,16,20002.511914275183
18368,3822,27.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,26,20002.511914275183
18369,7169,37.0,4.8,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,24,20002.511914275183
18370,10848,37.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,20002.511914204388
18371,35537,22.0,4.9,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,22,20002.511914204388
18372,39693,30.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.511900663943
18373,45556,24.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,10,20002.511900663943
18374,8205,20.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.511900663943
18375,12021,35.0,4.6,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,40,20002.511900663943
18376,34079,31.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,16,20002.511900663943
18377,22487,33.0,3.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,20002.511900663943
18378,23428,32.0,4.7,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,42,20002.511900663943
18379,5507,38.0,4.8,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,20002.511900663943
18380,34986,29.0,4.7,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,21,20002.511900663943
18381,35044,37.0,5.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.511900663943
18382,29289,32.0,4.7,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.511900663943
18383,30064,26.0,4.9,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,23,20002.511898315828
18384,30115,32.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.511898315828
18385,7972,34.0,4.1,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.511898315828
18386,10527,37.0,4.3,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,40,20002.511898315828
18387,28637,36.0,4.8,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,29,20002.511898315828
18388,42235,34.0,4.6,Cloudy,Jam,2,Buffet,scooter,2.0,No,Metropolitian,42,20002.511898315828
18389,5978,20.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.511898315828
18390,4129,38.0,4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.5118978287
18391,6425,22.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,23,20002.5118978287
18392,42201,23.0,5.0,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,18,20002.5118978287
18393,10365,24.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.5118978287
18394,41574,21.0,4.9,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.5118978287
18395,20148,31.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.5118978287
18396,22187,28.0,4.7,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,17,20002.5118978287
18397,20667,34.0,4.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,31,20002.5118978287
18398,29064,38.0,5.0,Sandstorms,Medium,1,Buffet,scooter,,No,Metropolitian,31,20002.5118978287
18399,32690,25.0,4.8,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.5118978287
18400,40294,26.0,4.7,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,21,20002.5118978287
18401,31392,22.0,4.9,Stormy,High,2,Drinks,scooter,1.0,No,Urban,16,20002.511897818313
18402,38760,20.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,20002.511897818313
18403,8234,35.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.511897818313
18404,4437,21.0,5.0,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.511897818313
18405,15269,38.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.511897818313
18406,10322,28.0,4.9,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,20002.511897818313
18407,40321,25.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,28,20002.511897818313
18408,16705,,,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Urban,14,20002.511897818313
18409,18442,38.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.511897818313
18410,3001,33.0,4.6,Stormy,High,2,Drinks,motorcycle,1.0,No,Urban,26,20002.511897818313
18411,2836,32.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,19,20002.511897818313
18412,10054,33.0,4.6,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,27,20002.511897800825
18413,38701,24.0,4.7,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.511897800825
18414,10514,29.0,4.7,Sandstorms,High,1,Drinks,motorcycle,0.0,No,Metropolitian,19,20002.511897800825
18415,26086,22.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,21,20002.511897800825
18416,14927,32.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,22,20002.511897800825
18417,20529,26.0,4.9,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.511897800825
18418,44419,22.0,2.7,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.511897800825
18419,32116,30.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,28,20002.511897800825
18420,25657,37.0,4.7,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.511897800825
18421,42633,28.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.51189778454
18422,12686,24.0,4.7,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51189778454
18423,10130,33.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Urban,17,20002.51189778454
18424,219,30.0,4.6,Sunny,Low,2,Buffet,scooter,1.0,No,,29,20002.51189778454
18425,24498,23.0,4.5,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,20002.51189778454
18426,23716,37.0,4.5,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.51189778454
18427,42927,33.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.51189778454
18428,32898,20.0,4.1,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,20002.51189778454
18429,44486,36.0,4.6,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.51189778454
18430,26586,32.0,4.3,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.51189778454
18431,13852,26.0,4.6,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.51189778454
18432,32604,21.0,5.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,18,20002.51189778454
18433,38024,29.0,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.51189778454
18434,10903,26.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.51189778454
18435,1901,30.0,5.0,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,20002.51189778454
18436,3568,23.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,17,20002.511897680277
18437,22313,28.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,20002.511897680277
18438,40713,22.0,4.5,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Urban,27,20002.511897680277
18439,8495,33.0,4.7,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,23,20002.511897680277
18440,17964,34.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.511897680277
18441,5521,29.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.511897680277
18442,9044,,,,,3,Meal,motorcycle,1.0,No,Metropolitian,35,20002.511897680277
18443,21867,26.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.511897680277
18444,1087,30.0,4.8,Sandstorms,Medium,1,Meal,scooter,0.0,No,Urban,22,20002.511897680277
18445,12912,39.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.511897680277
18446,14302,24.0,4.7,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,25,20002.511897643493
18447,33810,30.0,4.5,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,26,20002.511897643493
18448,39341,39.0,4.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,40,20002.511897643493
18449,6154,28.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,12,20002.511897643493
18450,27798,23.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,37,20002.511897643493
18451,27619,36.0,4.2,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,34,20002.511897643493
18452,20050,29.0,4.6,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,28,20002.511897643493
18453,9940,39.0,3.9,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.511897643493
18454,29524,29.0,4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.511897643493
18455,23538,34.0,4.5,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.511897643493
18456,29502,34.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.51189756872
